V1,V2,V3,V4,V5
1.521752,0.414054,0.274647,-0.877412,-0.355002
-0.784335,-0.879325,0.372234,1.465164,-0.136583
1.653528,-1.757775,-0.376788,1.443784,-0.92351
-0.873905,-1.163425,-0.462507,0.668841,2.591967
0.559855,0.142474,1.130064,-1.155793,-0.465747
-1.049194,-0.799265,0.669868,1.819061,-1.720818
-0.652421,0.152544,0.681689,-1.157448,-0.136583
-0.707097,-0.034106,1.22173,-1.204469,-0.136583
1.324554,0.20804,-1.127378,-0.210123,-0.314206
-0.843678,-1.03026,-0.537091,-1.089098,1.651087
2.636024,-0.890287,-0.971723,-0.37205,-0.008041
-0.77721,-0.511336,0.497537,2.083382,-0.136583
0.564269,1.376175,0.039927,0.306902,-0.472825
-0.71446,-0.580773,-1.593159,2.212642,-1.770028
-0.769947,-0.990484,-0.286888,2.180202,-1.687333
-0.82855,-1.018432,-0.419787,0.596853,1.818177
0.742241,1.757489,-1.275853,-0.112796,0.554598
-0.564944,0.612842,0.719801,0.315144,-0.539681
0.000542,0.827552,0.367274,1.357158,-0.755919
-0.161376,1.16915,-1.401562,-0.770569,-0.136583
-0.684948,1.166318,-1.320014,-0.096641,-0.456003
-0.546828,-0.545841,1.677571,0.646208,2.314632
0.563454,0.697349,-1.219799,0.009369,2.258883
-0.687085,-0.715962,0.120347,2.258579,-1.885877
-0.359876,1.224646,-1.445448,-0.778934,-0.136583
2.398732,-0.98131,-0.941588,-0.400186,-0.23174
-0.796021,-0.792967,-0.025999,2.456337,-0.136583
-0.726402,-0.986231,1.226398,1.066134,2.417182
-0.671116,-0.029065,0.725647,-1.196015,-0.613476
-0.640093,-1.053544,-0.112468,2.34351,-1.361074
-0.455681,-0.891768,1.375788,0.419732,0.642962
-0.826258,-0.960534,0.120219,0.450335,-0.136583
-0.261416,2.166122,-1.368264,-0.746582,-0.373928
-0.830655,-1.293962,-0.717265,0.186029,-1.303674
-0.883104,-1.166949,-0.391134,0.163875,1.937995
1.383466,-0.3082,-0.987592,-0.354895,-0.028952
-1.028493,-0.892301,-0.022815,1.482966,-1.859145
0.922088,1.076031,0.377658,0.187556,-0.402252
-0.407433,-0.835482,1.00395,1.155659,2.621275
-0.637745,-0.83981,-0.352056,1.300186,1.341536
2.945271,-1.802889,-0.946418,-0.588013,-0.227949
-0.545334,-0.556423,0.286911,1.749786,-0.136583
-0.73939,-0.015083,1.065845,-1.126478,-0.50212
3.28985,-1.824162,-0.655073,-0.590671,-0.214846
-0.127584,0.587826,0.023219,-1.009064,2.673497
-0.432782,-0.271058,1.286359,-1.459677,-0.841255
-0.808238,-1.11393,-0.32059,0.281321,-1.625863
-0.610891,-0.216702,-0.020165,0.893987,-1.534247
2.837834,-0.137942,-0.441906,-0.14975,0.093491
-0.813747,-1.076684,-0.205029,2.204708,-1.238845
0.938577,0.443171,-0.405525,-0.668592,0.080053
1.184091,-0.391664,-0.459881,-0.255934,-0.374013
-0.277767,1.506754,-1.196343,-0.707795,0.129134
2.200125,-0.391748,-1.067369,-0.594245,-0.22383
-0.387248,-0.1668,-0.248872,-1.237488,1.885495
0.608974,-0.047501,-1.116786,-0.623412,0.012766
-0.580971,-0.23139,2.34352,-1.705591,-1.008917
-0.542938,-0.355826,-0.016507,1.706661,-1.38665
0.149806,1.340913,-1.255754,0.026798,1.819149
-0.821426,-1.049376,-0.311231,-1.429004,3.812945
0.335501,0.321052,-1.19207,-0.64223,-0.277865
-0.682322,-0.736241,-0.132478,0.408024,-0.136583
-0.658482,-0.454253,1.72704,-1.23515,-0.704899
-0.39562,0.894774,-1.204506,-0.224701,-0.309827
-1.038086,-0.702788,0.399248,1.063836,1.183483
-0.810493,-0.790597,0.090785,2.632551,-1.520337
-0.494512,0.455132,0.090116,0.062452,0.382693
-0.538588,2.312786,-1.266202,-0.004201,1.277715
1.70536,-1.713554,-0.726591,-0.411863,-0.252321
-0.472843,-0.368756,2.279539,0.75219,-0.777805
1.760232,-0.713373,-0.941697,-0.339553,-0.226048
-0.835491,-0.739729,-0.5096,0.428056,2.577687
-0.775198,-0.817913,-0.326794,0.382572,-0.136583
2.465365,-0.552937,-0.96503,-0.383614,-0.02989
-1.054977,-1.873002,-1.71256,-2.10818,-1.504528
1.308344,-0.765992,-0.678201,-0.245416,-0.377267
-0.407364,0.605404,-1.249138,-0.69781,-0.312379
-0.408039,2.247938,-1.421259,-0.784729,-0.40208
-0.850033,-0.755647,0.741337,1.468679,-0.136583
0.006422,0.102935,0.015246,-0.042348,1.320974
0.289037,-0.889933,1.163357,0.481657,-0.569524
-0.782649,-0.745158,-0.107128,0.592131,-1.112963
0.497461,-0.283925,-0.448615,-0.23927,0.091199
-0.709307,-0.598674,2.337188,0.737263,-0.989801
0.899042,-0.181311,0.510256,0.414407,0.968374
-0.621202,-0.264584,1.874895,-1.419608,-0.136583
0.156014,-0.608913,1.221773,0.699691,-0.78351
-0.561517,-0.069979,1.290325,0.818259,-1.37655
-0.213035,0.023258,-1.445009,-0.91633,-0.603465
0.284985,1.810916,-1.281752,-0.756105,0.278135
-0.54072,0.857032,0.453687,0.139453,-0.771977
-0.565795,-0.999681,0.690691,1.332313,-1.441621
-0.571836,-0.198208,1.381882,0.833337,1.675774
-0.531299,-1.008607,0.090305,1.902837,-1.218686
-0.785588,-1.086053,-0.314435,1.593784,-0.136583
-0.520461,-0.915035,1.230828,1.12706,1.268177
-0.307855,1.689139,-1.574716,-0.862705,-0.136583
-0.629283,-0.691464,1.013286,1.353141,-0.91308
-0.749723,-0.834998,-1.63641,-1.861222,1.664429
-0.48364,0.903645,-1.212752,-0.721661,-0.303988
1.673872,-0.881636,-0.948059,-0.584017,-0.216814
-0.751157,-0.475093,0.110696,0.232636,-0.935777
-0.246259,1.488576,0.921945,-1.087345,-0.493408
-0.45554,-0.543864,0.580958,1.72489,-1.193087
-0.444728,0.200614,1.850356,-1.219917,0.536946
-0.598644,-0.775742,0.065838,1.909779,-1.239993
1.086563,0.247626,0.53646,-1.048645,0.988874
0.326441,0.686879,0.291806,1.218093,-0.938571
-0.287722,1.420626,0.450446,0.541912,-0.780659
-0.195139,1.640011,0.244827,0.221903,-0.533472
-0.372139,-1.066705,-0.439819,1.285761,2.245506
-0.358629,1.790906,-1.391134,-0.067745,-0.407433
0.778154,0.346938,-0.028268,-0.117806,0.448313
-0.556222,2.346932,-1.432139,-0.124309,0.200782
0.854278,0.263994,-0.128683,-0.736229,-0.342654
-0.423478,1.342382,-1.320028,-0.804671,-0.349676
-0.369087,1.070026,0.086684,-0.81839,-0.410864
2.241652,-0.863052,0.756638,-0.915949,-0.359828
1.509629,-0.232306,-0.984441,-0.355822,-0.242731
-0.828177,-1.062527,-0.374205,0.242096,3.430001
-0.193403,1.471774,-1.245888,-0.190825,-0.598076
-0.657718,0.878888,0.269989,0.261388,2.353008
-0.015901,0.163413,-0.201299,-0.222004,0.221917
0.083236,0.18911,-1.171538,-0.622654,0.018913
0.110935,0.557946,-0.163156,-0.773106,-0.327599
-0.642376,0.084981,2.279864,-1.644169,-0.136583
0.84325,0.863906,-1.131907,-0.659397,0.042556
0.108359,-0.549878,0.138994,1.277249,0.842162
0.960388,0.464815,-0.283532,1.250132,-0.812634
-0.312925,0.789317,-1.347032,-0.760799,-0.358651
-0.360683,0.758637,0.435545,-0.888763,-0.610287
-1.015841,-0.889328,0.607281,1.659004,-1.167867
-0.582795,0.657633,-1.241395,-0.704575,-0.136583
-0.792935,-0.714992,0.476304,1.417231,-0.136583
-0.81499,-0.911892,-0.146329,2.176184,-1.281897
-0.404761,0.023493,1.41672,-1.227328,-0.793115
-0.473368,0.571893,-1.226291,-0.730626,-0.316249
-0.141088,1.348821,1.093216,0.439847,-0.525394
1.764564,0.079012,-0.554733,-0.233043,-0.305878
-0.573248,0.593102,-0.205291,-0.153021,-0.303318
-0.35058,-0.009631,-1.153336,-0.648369,-0.263532
-0.433746,-0.786314,1.386917,0.609536,1.020686
0.02246,0.664836,-1.246235,-0.129207,-0.884175
-1.167931,-0.909653,-1.550904,-1.73394,-0.136583
1.569974,-1.112958,-0.909616,-0.407417,-0.316706
0.351234,0.399402,-0.273092,-0.087249,-0.614036
2.534584,0.153143,-1.087941,-0.633384,-0.256461
1.660177,-0.175189,-0.987664,-0.36286,-0.236569
-1.120911,-2.140318,-1.950954,-1.65121,-0.136583
-0.672398,0.472429,0.364896,0.00158,-0.421928
2.53151,-1.026833,0.522585,-0.87806,-0.34226
-0.460873,-0.667691,1.865603,0.680916,1.180656
-0.807829,-0.3041,-0.124042,1.291549,-0.136583
-0.332133,1.867869,-1.54232,-0.770941,-0.341216
1.656788,-0.17741,-0.986547,-0.362983,-0.233357
-0.796319,-0.901881,-0.411922,-0.965075,1.80301
0.753583,0.515281,-0.302536,-0.144411,-0.449584
-0.826775,-0.871233,0.109032,1.464197,-1.663537
-0.522058,1.251882,-1.319068,-0.711409,-0.281255
-1.598739,-0.093585,-1.580981,-0.870116,-0.393835
0.500151,2.04754,-1.290786,-0.715742,-0.359568
-0.325633,0.478398,1.264963,1.296357,-0.885049
0.954776,1.424632,-1.329512,-0.75151,-0.327851
-0.595936,1.810106,-0.0554,-0.01291,-0.665789
-2.078774,0.078918,-1.182173,-0.721848,-0.396723
-0.804501,-0.776521,-0.400719,0.254985,2.148116
2.666139,-1.825843,-0.938605,-0.592319,-0.2288
-0.688086,-0.687903,0.862708,1.140745,-0.136583
2.630877,-1.08216,-0.612763,-0.236085,-0.291109
0.49689,1.059028,-1.192159,-0.223272,0.125093
-0.276277,2.341386,-1.379029,0.381275,-0.571744
-0.740472,-0.726656,-0.051209,1.888098,-1.419064
0.16573,0.492803,0.779546,0.669068,1.124241
-0.484102,0.039109,1.504592,-1.356525,-0.136583
-0.195657,1.293748,-1.370022,-0.135883,0.120203
-0.683971,1.607722,-0.084026,1.504321,-0.974395
0.136103,1.290517,0.926084,0.151392,-0.438472
-1.124294,-1.828605,-1.332011,1.012125,-0.136583
-1.227432,-2.311798,-2.185418,-1.926003,-1.144055
-0.193949,-0.096381,1.029797,-1.082307,1.046365
-0.806477,-0.920281,0.511185,2.440819,-0.136583
-0.602376,-0.82756,-0.183673,1.021729,-1.653352
-0.469209,-0.644443,1.360919,1.380434,-1.165084
2.815149,-0.784639,-0.986385,-0.587591,-0.235719
-0.209649,1.19379,1.055072,-1.025364,-0.566112
2.10672,-0.485953,-0.392073,-0.125782,1.084614
2.804669,-0.86659,-0.963249,-0.60098,-0.205135
-0.158514,0.1928,-1.210297,-0.712688,-0.582494
-0.098315,1.907279,0.269849,-0.946429,0.239203
1.488237,-0.931449,-0.925706,-0.371452,-0.21882
2.452952,-0.884167,-0.966015,-0.328297,-0.236119
0.570546,-0.138,0.927467,-1.138178,-0.503437
1.210502,-0.588187,-0.680843,-0.325777,-0.443627
-0.799942,-0.874559,-0.107311,1.593596,-1.308316
1.386797,-0.221273,-0.438409,-0.607618,-0.224869
-0.006788,1.364578,-0.126285,0.097013,1.499936
0.46666,1.485357,0.008308,0.582833,-0.552752
-0.446274,1.530665,0.35945,0.506832,-0.136583
-0.627892,-0.46992,1.454853,1.180316,1.895276
-0.723483,0.114603,0.731969,-1.117186,-0.451429
-0.273408,-0.488545,1.297003,0.677993,2.222036
-0.414122,2.002102,-1.507255,-0.09335,1.584695
-0.649093,0.330746,1.366203,-1.454203,0.992518
0.153364,-0.99318,1.314713,-1.295659,0.45358
-0.542707,1.818672,-1.410431,-0.120249,-0.37944
0.477886,0.364081,-0.248777,-0.08362,0.358617
1.597457,-0.963943,-0.665013,-0.344569,-0.405967
-0.199499,-0.910812,0.011977,1.900841,-1.176951
-0.30054,-0.10456,0.755093,0.770314,2.141758
-0.676742,-0.422873,0.728197,2.152494,-0.136583
-1.041685,-1.078025,-0.187047,0.787927,-0.136583
0.359606,0.084182,-1.140873,-0.644111,-0.136583
-0.843719,-0.3908,0.901014,-1.20735,-0.666365
-0.698063,0.038392,2.049052,-1.302561,-0.856803
-0.211391,1.989224,0.066228,-0.972306,-0.371518
-0.575875,-0.252329,0.808214,0.80111,1.021279
-0.545993,-0.792215,0.154189,2.245686,2.698704
-0.240259,-0.229463,1.201523,-1.198019,-0.662003
-0.628439,-0.316284,1.934295,-1.427099,-0.136583
-0.361686,1.166589,0.251866,0.005841,-0.496246
-0.726636,-0.064104,0.79086,-1.043337,-0.136583
0.164735,-0.642728,-0.980619,-0.386415,-0.242046
0.550796,-0.252928,-1.219371,-0.33253,-0.136583
-0.68062,0.792619,1.224323,-1.370339,-0.605801
0.18629,0.336457,0.784106,0.223116,1.850125
-0.691864,-0.353106,1.79717,-1.521561,1.974356
-0.337432,2.393321,-1.450171,0.612356,-0.608831
0.544915,0.916793,-1.285285,-1.097911,1.985561
-0.69595,0.073501,1.038885,-1.13244,-0.535164
-1.077777,-2.083884,-1.545592,-2.416981,-0.136583
-0.448213,-0.69068,1.224118,0.779491,0.465477
-0.612641,0.535386,-0.32828,-0.224432,-0.305198
-0.852525,-0.791577,-1.550244,2.487522,-0.136583
-0.639708,0.64277,0.411858,0.043766,-0.444184
-0.615001,-0.421419,0.017968,2.410777,-1.550937
-0.467262,-0.578392,-0.428863,1.391645,-1.2613
-0.132938,0.636342,-1.243832,-0.691462,-0.285948
-0.602604,0.976672,0.228242,0.588435,-0.899175
-0.106605,1.642455,0.427538,0.023135,-0.466242
-0.403104,-0.219969,1.658326,0.865451,1.444569
-0.096594,0.896337,-1.182078,-0.276022,0.07644
-1.185379,-2.138976,0.808938,1.789696,-1.216943
-0.702734,-0.864088,-0.26749,1.301567,-1.759146
2.008948,-1.041774,-0.501697,-0.601933,-0.230067
-0.645299,0.063373,2.148984,-1.47978,-0.136583
0.082924,2.153467,-1.407681,0.02319,0.449623
1.348356,0.138068,-1.153935,-0.204042,-0.30058
-0.726738,-0.958037,-0.01063,0.315085,1.180899
-0.699461,-0.216456,2.066114,-1.690524,-0.136583
-0.551515,0.12774,2.078303,-1.369399,-0.664713
-1.08629,0.015609,1.52575,-1.309527,-0.761662
1.00011,0.009005,-0.262574,-0.006323,-0.494784
-0.587681,-0.698113,-0.436104,0.894603,1.007427
-0.515164,0.554021,-0.038341,-0.067123,0.191696
-0.571305,-0.134569,0.115983,1.902322,-1.360192
0.330994,-0.552226,-0.959127,-0.406105,-0.23823
-0.528098,-0.86048,1.793766,0.651716,1.527291
-0.674274,-0.224728,1.752607,-1.437855,-0.652924
-0.790018,-0.727319,0.170056,1.883654,-0.136583
0.972721,0.304109,-0.091863,0.398646,1.298656
-1.090044,-2.163944,1.061599,-1.951501,-0.136583
-0.606624,-0.760714,-0.28863,1.122817,1.635574
-0.818107,-0.917589,-0.002874,-0.500597,-0.136583
0.348357,1.490856,-1.200923,-0.690733,0.191112
0.108288,-0.466953,-0.998307,-0.402194,0.048633
1.048309,-0.77396,-0.938502,-0.389462,-0.017796
-0.379685,1.132925,0.480324,1.236359,-0.903728
-0.643701,0.010944,1.527155,-1.515953,-0.136583
0.098839,-0.145144,0.898432,-1.134832,1.355959
0.475801,-0.416467,-0.533271,-0.365013,0.005205
-0.756636,-0.622741,0.425722,1.952552,-1.463948
-0.636171,0.0555,1.681818,-1.156761,0.764497
-0.628374,0.450973,0.108703,-0.085295,-0.341742
-0.585825,-0.040616,0.300667,0.120059,-1.073395
2.736021,-0.63078,-0.526611,-0.758205,0.886626
-0.799942,-0.874559,-0.107311,1.593596,1.035151
1.949418,-1.167691,-0.92947,-0.398426,-0.217909
3.047655,-1.041841,-0.946337,-0.582547,-0.017336
-0.531105,-0.536165,0.25551,1.467336,-1.762224
-0.46931,-1.010755,0.181918,0.890196,1.210309
0.328712,2.154231,-1.50227,-0.14928,0.14438
1.830102,-0.727883,-0.942093,-0.337568,-0.228797
-1.183394,0.837798,-0.045067,0.098822,-0.136583
-0.743486,0.616508,1.392223,-1.32984,-0.571468
-0.643959,-0.643103,0.256785,0.927884,0.794053
-0.334328,-0.233164,0.178604,2.555793,-1.366125
-0.074169,0.021883,-1.147021,-1.03549,3.168805
1.549584,-1.036957,-0.544603,-0.582433,-0.136583
1.405324,-0.255689,-0.362699,0.154482,0.930962
1.312583,-0.081059,-0.540356,-0.36077,-0.249972
3.5507,-1.868177,-0.954588,-0.582904,-0.212993
0.278091,1.433339,-1.318203,1.301668,-0.633422
-0.701492,-0.776853,1.570173,-1.261096,0.435726
-0.773613,-1.020219,-0.148201,0.285166,2.241754
-0.688841,0.012777,0.883476,-1.242588,-0.683512
-0.510411,-0.83304,1.187454,1.010806,-0.775699
-0.416868,-0.528318,-0.274481,1.001416,1.320938
-0.490843,-0.344112,1.476368,0.984919,0.792331
-0.504018,1.297485,-1.3922,0.082238,-0.436636
-0.25892,1.535071,-1.372744,-0.828241,-0.418859
-0.385902,2.474738,-1.307306,-0.048177,1.059745
-0.6633,-0.810517,0.181594,2.217062,-1.933564
-1.246343,-0.145802,0.379506,-1.149822,-0.612095
-0.694187,-0.763321,0.811478,0.275881,-0.136583
-0.671418,-0.469645,1.614217,-1.363752,-0.136583
-0.551305,-0.392041,1.763045,0.83473,0.591426
-0.080299,0.952502,-1.26909,-0.742968,-0.136583
-0.401424,-0.619712,0.207594,1.763181,-1.23738
-0.876945,-1.145098,-0.444762,-1.221828,3.574489
-0.700051,0.266403,-0.024131,0.329703,-0.525014
-0.679626,-0.150279,-0.198777,1.907218,-0.136583
-0.733619,-1.052651,-0.255451,-1.490725,2.533943
-0.369767,0.793911,-1.248117,-0.765277,-0.309813
-0.765319,-0.854109,-0.122218,1.156287,1.690523
-0.608819,-0.142254,1.894443,-1.723184,-0.136583
2.847196,-1.839106,-0.972713,-0.373981,-0.038638
-1.060926,-1.938562,-1.406864,-1.361005,-0.136583
-0.34808,-1.032591,-0.248235,1.558004,1.596513
-0.711561,-0.754261,-0.131249,1.57966,-0.136583
-0.777414,-0.295111,1.716256,-1.476138,-0.136583
-0.474401,2.821988,-1.48107,-0.930957,-0.413482
-0.132042,-0.496196,0.709817,0.648848,2.900695
-0.405601,0.248918,0.917968,1.386046,-1.031182
-0.09428,0.739849,-0.339035,-0.173089,-0.590274
-0.095822,2.254964,-1.627087,0.048233,0.187144
0.168814,0.257414,0.518295,0.560847,1.91998
-0.287513,1.421542,0.450846,0.541844,-0.780863
0.318045,1.304088,-1.261265,-0.981355,1.423748
-0.292181,-0.431411,1.008078,0.563683,-1.027009
-0.761347,-0.357917,1.029603,2.014646,-0.136583
-0.560868,0.07772,0.827708,0.378991,-0.930346
-0.712397,-0.705417,0.314822,0.272321,2.403736
-0.525082,1.102022,0.354599,0.294989,-0.657392
-0.419657,-0.84388,1.290692,0.888476,-1.500526
1.527341,-0.015729,-0.3426,0.064149,1.002846
1.091885,-0.337069,0.109562,1.481886,-0.917701
-0.557748,-0.699126,1.522876,1.014598,2.925954
-1.172776,0.395454,1.451774,0.398922,-0.714175
-0.693345,-0.219722,1.652675,-1.429354,-0.929518
-0.638393,0.031507,1.663978,-1.382272,-0.136583
1.837567,-0.989978,-0.55675,-0.598587,-0.005622
-0.806377,-0.522366,0.570109,1.623902,-0.136583
-0.833899,-0.968551,-0.154724,1.814039,-1.520966
-0.692244,0.348312,0.717219,0.418758,-0.519222
0.017157,0.925383,0.205504,1.071507,-0.929469
-0.548259,0.100057,2.067022,-1.37678,-0.694966
1.225244,-0.553395,-0.65343,-0.333326,-0.412078
-0.349828,1.125299,-1.265619,-0.717283,-0.300971
-0.67903,-1.040879,-0.377541,1.259347,3.413202
-0.467122,-0.797982,1.035406,0.890434,-1.484619
2.284249,-0.383825,-0.502082,-0.278208,-0.443529
-0.066226,2.068749,-1.347694,-0.744546,0.188638
2.690419,-1.113869,0.703009,-0.935657,-0.362721
-0.212978,-0.685865,1.24332,1.422943,1.124096
-0.777135,-0.86056,0.075462,0.581874,1.595525
0.983015,-0.052765,-1.007798,-0.362297,0.01206
0.672557,0.882319,-1.13539,-0.696785,-0.367191
-0.59274,-0.056196,0.170786,2.329097,-1.124711
0.074445,1.123854,-1.31515,-0.077353,-0.510558
-0.594961,-0.063881,0.794664,0.21349,-0.692216
0.427695,1.543649,0.364313,-0.068908,0.200415
-1.034458,-0.880393,0.050815,1.309891,-1.129971
-0.862,-1.062554,-0.139799,0.151401,-0.814048
0.124084,0.320747,1.317706,0.578644,-0.55978
0.998899,-0.54924,-1.26935,2.015525,-0.890793
-0.712686,-0.137859,1.265061,-1.18889,-0.533839
-0.592222,-0.21709,1.847211,0.929504,-0.947389
0.489938,1.423422,-1.310383,-0.210244,0.137621
1.150308,-0.19359,-1.032783,-0.602988,-0.017872
-0.514324,-0.538363,1.75748,-1.433803,-1.01521
0.676958,0.407521,-0.436373,-0.177113,0.11411
-0.14245,-0.254068,1.272182,0.554391,2.447219
-0.341856,0.333848,1.151222,1.663788,-0.967923
-0.447512,2.446726,-1.385668,-0.869986,0.948373
1.584996,0.018487,-0.330215,0.035236,-0.543065
0.555803,1.154498,-1.276459,-0.231573,0.108984
-0.654685,0.558298,0.181211,0.42084,-0.642793
-0.436484,-0.658834,1.568206,0.430142,0.987524
-0.330912,1.067136,-0.068016,0.018553,-0.769489
-0.401561,-0.194906,0.616974,0.374397,-0.789882
-0.732896,-0.951253,-0.219903,1.538494,-1.493634
-0.518273,-0.049205,0.813574,0.369948,-1.008785
-0.67629,-0.946173,0.8905,1.231325,1.065582
2.22996,-0.897013,-0.941193,-0.412348,-0.047903
2.963007,-0.790653,-0.549361,0.324577,-0.453856
-0.75203,-1.053366,-0.076999,1.240126,-1.533087
2.61773,-1.796742,-0.352925,-0.236889,-0.279557
0.207138,0.749037,0.069302,1.356706,-0.830784
2.797251,-0.880493,-0.989845,-0.300261,-0.241311
-0.536734,-0.925142,1.353387,0.638266,0.540705
-0.597432,-0.782213,0.445291,0.509855,1.60882
-0.740921,-0.14478,1.022169,-1.149285,-0.136583
1.216627,1.17076,-1.177859,-0.205572,0.400281
1.420428,-0.632438,-0.549283,-0.21482,0.743408
1.195957,-1.165675,-0.909918,-0.388181,-0.276368
-0.573723,0.469538,1.573058,-1.211852,-0.136583
-0.730576,-0.729828,-0.287784,0.415801,1.981409
-0.668135,-0.910464,1.324882,0.603415,0.919962
-0.728916,0.979421,0.308166,-1.080273,-0.136583
-0.360839,-1.010631,-0.10784,-0.69625,-0.136583
-0.548882,-0.40016,1.718547,0.800833,0.594564
-0.762034,-0.896622,-0.321904,0.479469,-0.136583
0.810481,-0.196715,-0.99015,-0.59106,-0.018272
-0.744084,-0.370282,1.626201,-1.254732,-0.136583
-0.600961,-0.764064,-0.31402,1.291147,-1.545644
-0.366796,1.162688,0.416148,0.016937,-0.464908
-0.767833,-0.929371,-0.308192,0.501514,-0.136583
1.993448,-1.023942,-0.134886,0.778336,-0.721535
-1.052824,-0.818696,0.177039,0.700498,-1.395027
-0.259507,1.89144,-1.301254,-0.196717,0.203942
-0.058024,1.472455,-1.27599,-0.16188,-0.540465
-0.903355,-1.155243,-0.369144,-1.185098,-0.136583
0.760559,-0.623638,-0.966318,-0.359562,0.073509
2.593392,-0.331112,-1.070105,-0.322022,0.290244
0.470037,1.297391,-1.18894,-0.69298,0.271038
0.91113,1.106452,0.350935,0.22286,-0.429298
0.312351,0.76322,-1.228953,-0.186268,-0.448564
-0.445797,1.881722,0.175186,0.856035,-0.694806
-0.859581,-1.03171,-0.229079,0.666409,-0.136583
1.423223,-0.414293,-0.410164,-0.150848,0.686741
-0.246691,0.433289,1.424586,0.370582,-0.565478
-0.348382,2.102342,0.2451,0.068493,-0.136583
-0.690927,-0.495141,2.210242,-1.528728,-0.818245
-0.825848,-0.840045,-0.455272,0.586815,-0.136583
0.488925,0.743668,-0.194372,0.396861,1.150834
0.135478,0.504589,-0.185423,0.287132,-0.495956
-0.214887,2.104269,-1.463575,0.59914,-0.707988
-0.681418,-0.802588,-0.050554,0.685782,-1.889229
-0.882423,-1.153962,-0.085455,-0.812463,-0.613633
-0.625994,0.517279,-0.109813,-0.16608,-0.33682
0.595711,0.199909,-0.110665,1.531514,-0.947453
-1.920272,-0.201145,-1.132943,-0.669969,-0.012389
-0.536932,0.650501,0.458302,0.05318,-0.464681
-0.376501,-0.103373,1.853424,0.688464,-0.747297
-0.750495,-0.625208,1.099365,0.945699,-1.226677
-0.826529,-0.659547,-0.478196,0.226002,-0.136583
0.357976,1.496731,-1.193104,-0.270319,-0.327774
0.346529,1.872158,0.043626,-0.8573,-0.40446
-0.517015,0.950399,-0.16483,-0.110573,-0.360951
-0.190752,0.906912,0.921307,-0.990825,-0.46614
-0.694112,-1.015391,-0.39534,1.015238,2.270783
-0.389299,-0.193895,1.650276,0.891866,1.587638
3.32857,-1.016956,-0.997835,-0.617848,-0.239472
-0.654835,-1.018076,0.005564,0.712687,1.229763
-0.387712,-0.201263,1.487217,0.879073,0.675355
-1.109422,-0.237594,1.744362,-1.533099,-0.136583
1.187316,-0.615846,-0.601909,-0.320811,-0.26767
-0.633034,-0.359387,1.855748,1.021566,1.434433
-0.780805,-0.967629,0.171879,2.289174,-1.391127
-1.021568,-1.779541,-1.310705,-1.697733,-0.136583
-0.660014,1.456087,-1.398777,-0.064528,-0.374922
1.102773,0.233209,-0.276313,-0.161431,1.248413
0.574307,0.142322,-0.461899,-0.693433,-0.266791
-0.549644,1.350043,-0.152089,-0.065433,-0.67654
-0.878455,-1.150817,-0.359248,1.379279,-1.218569
0.336945,-0.090553,-0.448375,-0.614681,-0.002504
2.983316,-0.814171,-0.588785,-0.24641,0.845555
-0.238549,0.515105,-1.303995,-0.705511,-0.318775
-1.12101,0.039285,1.988453,-1.538101,-0.960649
-0.730018,-1.136508,-0.230608,1.204471,1.563295
-0.705863,-0.349061,1.817711,-1.479365,2.270766
-0.794761,-0.742471,0.795269,0.991083,-0.136583
-0.560575,-0.965261,1.018981,1.098826,1.573059
-1.083759,-0.274243,-1.059457,0.268844,-0.475408
-0.791976,0.288692,0.752953,-1.462561,-0.136583
-0.236632,-0.593968,1.545449,-1.186765,-0.537299
0.002619,0.851909,-1.264216,-0.685587,0.139693
0.178497,0.818598,-1.311036,-0.129793,0.334114
-0.673658,-0.651242,0.824012,1.896672,-1.121504
-0.791051,-0.557334,-0.45374,0.209378,-0.136583
1.448993,-0.114806,-1.006879,-0.371757,0.049997
-0.761179,0.056264,0.431676,0.191638,-0.503116
0.157106,1.58622,-1.269631,0.99957,-0.791884
-0.558367,0.700909,-0.202647,-0.138919,0.104111
-0.072297,0.40637,-0.24837,-0.204209,-0.307982
-0.642138,0.087108,2.29631,-1.440145,-0.136583
-0.661236,0.01092,-0.027737,0.583477,-0.136583
-0.453489,-0.253233,0.462721,2.378913,1.737672
0.252821,1.336189,-1.370389,1.255455,-0.789559
-0.77979,-0.875744,-0.154184,1.172156,1.341257
0.932335,-0.058417,0.736323,0.398406,1.317609
-0.409001,1.56568,-1.318067,-0.799743,-0.347391
-0.766078,-0.830429,0.235825,1.387917,-1.757792
-0.858683,-1.021885,-0.417464,-1.275212,2.564779
1.468534,-0.648364,-0.946418,-0.58529,-0.02743
1.75753,-0.794989,-0.942049,-0.403957,-0.203447
-0.482021,-0.461,1.146673,-1.24251,-0.831043
0.648975,0.251045,-1.139783,-0.199758,-0.434824
0.58544,1.162077,0.353129,0.351402,-0.462245
0.481938,0.173777,-0.422785,-0.269906,0.065865
-0.787563,-1.016678,-0.036069,2.093011,-0.136583
0.05965,1.794008,0.117949,-0.847054,-0.404646
0.304688,0.625368,-1.115217,-0.639327,0.042718
1.202327,-1.187073,-0.903799,-0.378953,-0.264298
-0.37965,1.197362,-0.245948,1.546805,-0.857192
-0.780957,-1.092856,-0.330267,-1.419457,2.492822
2.600309,-1.058064,0.44125,-0.779048,-0.313649
2.784406,0.206501,-1.02248,-0.607956,-0.240676
